,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28
0,3.0631,2.7523,2.763,2.9289,2.644,2.8015,2.3485,2.157,2.0768,2.1457,2.1515,2.1564,2.1427,2.0593,2.0409,2.0588,2.0907,2.1713,2.2565,2.3689,2.4843,2.4723,2.2711,2.277,2.4134,2.4851,2.5499,2.6712,2.8054,2.9489,2.9303,3.1283,3.127,3.3044,3.3679,3.4035,3.4008,3.4145,3.4193,3.3903,3.4162,3.4037,3.4209,3.4203,3.3988,3.3615,3.462,3.5109,3.593,3.6663,3.6774,3.7216,3.7277,3.8458,3.9246,4.0106,4.0652,4.0689,4.1535,4.2619,4.3481,4.3637,4.4553,4.5292,4.5261,4.5843,4.6393
