Country,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20
AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.19999999999999998,-0.3,0.0,0.3,0.0,0.5,0.5,0.0,0.0,1.5999999999999999,0.0,0.39999999999999997,1.3,0.7,1.5,0.5,2.3,4.300000000000001,1.5999999999999999,2.7,5.3,2.4,6.1,4.1,3.7,7.8,6.1,4.5,7.5,8.600000000000001,6.5,0.6,2.5,-1.0,1.0,-1.4,0.3,-2.8,-1.1,-3.1999999999999997,-9.799999999999999,0.0
BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702852310097156,0.0,0.2851426155048578,0.0,0.0,0.5702852310097156,0.5702852310097156,1.1405704620194312,0.5702852310097156,1.4257130775242892,1.710855693029147,0.2851426155048578,-0.2851426155048578,3.421711386058294,7.128565387621446,7.413708003126303,0.8554278465145735,9.409706311660308,2.8514261550485784,7.98399323413602,2.8514261550485784,4.277139232572867,11.975989851204028,5.702852310097157,17.393699545796327,9.12456369615545,13.971988159738034,10.550276773679741,19.95998308534005,10.835419389184597,10.835419389184597,7.98399323413602,-0.8554278465145735,18.53427000781576,7.98399323413602,8.839421080650592,3.99199661706801,9.694848927165166,1.995998308534005,4.277139232572867,4.277139232572867,2.5662835395437207,8.839421080650592,0.2851426155048578,9.979991542670025,1.995998308534005,0.0
BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9998845019057185,0.0,10.499826752858578,0.0,3.4999422509528593,27.999538007622874,10.499826752858578,3.4999422509528593,0.0,0.0,20.999653505717156,6.9998845019057185,24.499595756670015,0.0,3.4999422509528593,0.0,41.99930701143431,17.499711254764296,3.4999422509528593,-10.499826752858578,10.499826752858578,6.9998845019057185,-6.9998845019057185,0.0,0.0,3.4999422509528593,10.499826752858578,-3.4999422509528593,0.0,-6.9998845019057185,6.9998845019057185,0.0,-6.9998845019057185,0.0,-6.9998845019057185
BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01821828223934097,0.0,0.0,0.0,0.0,0.0,0.0,0.01214552149289398,0.00607276074644699,0.00607276074644699,0.01821828223934097,0.01821828223934097,0.01821828223934097,0.02429104298578796,0.01214552149289398,0.030363803732234948,0.01821828223934097,-0.01821828223934097,0.00607276074644699,0.02429104298578796,-0.02429104298578796,0.0,-0.01821828223934097,-0.02429104298578796,0.01214552149289398,0.01214552149289398,0.02429104298578796,0.01821828223934097,0.08501865045025786,0.19432834388630368,0.21861938687209165,0.30971079806879653,0.674076442855616,0.5344029456873352,0.3157835588152435,0.8016044185310027,1.0566603698817763,1.2266976707822919,1.263134235260974,2.0100838070739537,1.4696081006401716,1.75502785572318,1.797537180948309,0.0
BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08747830319385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08747830319385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08747830319385035,0.524869819163102,0.43739151596925174,0.8747830319385035,2.361914186233959,5.161219888437171,5.248698191631021,2.7118273990093607,3.411653824560163,2.44939248942781,3.8490453405294156,0.0,21.432184282493335,11.284701112006696,17.23322572918852,14.95878984614841,15.74609457489306,18.282965367514723,26.418447564542802,41.639672320272766,23.26922864956419,50.5624592460455,28.780361750776763,25.718621138992,46.01358747996528,98.67552600266319,69.72020764549873,138.3031973494774,116.17118664143327,71.11986049660034,45.05132614483293,55.11133101212572,73.30681807644659,79.86769081598536,100.25013546015249,51.7871554907594,61.49724714527679,70.50751237424338,41.98958553304817,71.20733879979419,68.58298970397867,53.01185173547331,78.55551626807761,34.553929761570885,10.06000486729279,169.00808177051886,31.842102362561526,54.58646119296261,32.192015575336924,58.96037635265513,0.0
BF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210129199741869,0.05210129199741869,0.0,0.0,0.0,0.05210129199741869,0.6252155039690243,0.0,0.20840516798967476,0.677316795966443,0.3647090439819308,0.9378232559535364,0.4689116279767682,1.2504310079380485,0.677316795966443,1.5109374679251422,0.15630387599225606,1.2504310079380485,0.833620671958699,0.6252155039690243,0.833620671958699,0.6252155039690243,0.2605064599870935,0.10420258399483738,0.7294180879638616,0.0,0.10420258399483738,0.0,0.0,0.9899245479509553,0.833620671958699,0.0,1.5109374679251422,0.3647090439819308,0.0,0.6252155039690243,-1.9277478039044915,-1.4067348839303049,-1.5109374679251422,-1.042025839948374,-0.3126077519845121,0.0
BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714253877728396,0.0,0.0,0.2857126938864198,0.0,2.2857015510913583,2.428557898034568,1.428563469432099,0.1428563469432099,2.1428452041481485,3.571408673580247,0.1428563469432099,4.714259449125926,4.714259449125926,3.4285523266370372,1.9999888572049385,2.428557898034568,3.2856959796938274,2.571414244977778,3.999977714409877,4.571403102182717,1.5714198163753088,1.428563469432099,5.714253877728396,2.571414244977778,4.285690408296297,2.714270591920988,1.5714198163753088,3.1428396327506176,1.9999888572049385,3.4285523266370372,2.1428452041481485,2.714270591920988,1.428563469432099,2.1428452041481485,0.9999944286024692,0.5714253877728396,2.1428452041481485,1.285707122488889,4.857115796069136,3.4285523266370372,2.857126938864198,0.9999944286024692,1.9999888572049385
BH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699790430555332,14.739538947221732,6.699790430555333,0.0,2.0099371291666,3.3498952152776664,4.0198742583332,1.3399580861110665,0.0,2.0099371291666,2.0099371291666,0.6699790430555332,16.749476076388333,0.0,0.0,4.689853301388733,48.23849109999839,0.0,-6.029811387499799,10.049685645832998,-8.0397485166664,-12.059622774999598,6.699790430555333,14.069559904166198,6.699790430555333,4.689853301388733,-3.3498952152776664,2.679916172222133,28.80909885138793,-9.379706602777466,17.419455119443864,8.0397485166664,-10.049685645832998,-18.75941320555493,10.719664688888532,6.029811387499799,24.119245549999196,-26.79916172222133,20.099371291665996,18.75941320555493,-16.749476076388333,2.679916172222133,19.429392248610466,36.178868324998795,-4.689853301388733,14.739538947221732,11.389643731944064,66.3279252624978,62.30805100416458,128.6359762666624,75.03765282221973,83.74738038194165,-7.369769473610866,12.059622774999598,2.0099371291666,69.67782047777546,0.0
BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18409010474266735,0.0,0.09204505237133367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18409010474266735,0.0,-0.09204505237133367,0.0,0.0,0.0,0.0,0.0,0.0,-0.3681802094853347
BJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08947991766415897,0.0,0.08947991766415897,0.0,0.0,0.0,0.0,0.2684397529924769,0.08947991766415897,0.0,0.0,0.0,0.0,0.0,0.0,0.17895983532831794,0.3579196706566359,0.0,0.17895983532831794,0.0,0.2684397529924769,0.2684397529924769,0.0,0.0,0.0,0.8053192589774306,0.0,0.0,0.0,-1.1632389296340664,0.0,0.0,0.0,0.0,0.0,0.0
BN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332649866922325,0.0,23.326498669223252,0.0,60.64889653998045,6.997949600766976,23.326498669223252,9.3305994676893,4.66529973384465,27.991798403067904,16.328549068456276,4.66529973384465,9.3305994676893,11.663249334611626,6.997949600766976,30.324448269990224,11.663249334611626,4.66529973384465,-11.663249334611626,-23.326498669223252,-6.997949600766976,-6.997949600766976,-11.663249334611626,-11.663249334611626,-4.66529973384465,-18.6611989353786,0.0,-16.328549068456276,-20.993848802300928,-6.997949600766976,-13.995899201533952,-2.332649866922325,-13.995899201533952,-11.663249334611626,-4.66529973384465,-2.332649866922325,0.0,-2.332649866922325,0.0,-9.3305994676893,0.0,-2.332649866922325,0.0
BO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18096927141771327,0.0,0.09048463570885663,0.6333924499619965,0.0,0.09048463570885663,0.0,0.09048463570885663,0.0,0.2714539071265699,0.36193854283542654,0.45242317854428316,0.2714539071265699,0.18096927141771327,0.2714539071265699,0.9953309927974231,1.6287234427594195,1.1763002642151361,0.5429078142531398,1.1763002642151361,0.7238770856708531,0.5429078142531398,0.6333924499619965,0.7238770856708531,0.5429078142531398,1.5382388070505628,2.262115892721416,0.7238770856708531,1.3572695356328495,4.614716421151688,0.2714539071265699,0.5429078142531398,1.9001773498859893,2.4430851641391294,1.7192080784682762,3.8003546997719786,3.257446885518839,0.9048463570885663,2.0811466213037026,2.3526005284302722,3.8908393354808353
BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796280388633008,0.0,0.0,0.004796280388633008,0.0,0.0,0.0,0.009592560777266015,0.0,0.04316652349769707,0.0,0.03357396272043105,0.023981401943165035,0.028777682331798046,0.03357396272043105,0.0671479254408621,0.47483175847466774,0.0,0.05275908427496308,0.17746237437942128,0.5707573662473279,0.23501773904301737,1.1798849756037197,0.8009788249017122,1.0743668070537935,2.470084400145999,1.7698274634055797,1.4916432008648655,1.4101064342581042,1.9616786789509002,2.000048922059964,2.2446592218802475,1.5683836870829935,0.8921081522857394,5.223149343221345,5.179982819723648,5.3910191568235,4.685965939694448,5.841869513355003,3.496488403313462,4.570855210367256,8.398286960496396,9.606949618431914,8.369509278164598,6.901847479242897,4.901798557182934,6.551719010872688,5.434185680321198,-5.971369083848094,-38.97457443803182,9.194469505009474,14.580692381444342,13.252122713793,-29.813678895742775,0.0
BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5293339504908174,0.0,0.0,5.058667900981635,0.0,2.5293339504908174,0.0,0.0,0.0,0.0,10.11733580196327,2.5293339504908174,0.0,2.5293339504908174,7.588001851472452,0.0,15.176003702944904,7.588001851472452,0.0,5.058667900981635,0.0,-10.11733580196327,5.058667900981635,15.176003702944904,0.0,2.5293339504908174,10.11733580196327,0.0,0.0,5.058667900981635,0.0,10.11733580196327,0.0,-7.588001851472452,0.0,10.11733580196327
