,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-23,13,0,4,9,0,0,0,0,0.0,30.7692,69.2308,0.0,0.0,0.0
2020-02-24,13,0,4,9,0,0,0,0,0.0,30.7692,69.2308,0.0,0.0,0.0
2020-02-25,13,0,4,9,0,0,0,0,0.0,30.7692,69.2308,0.0,0.0,0.0
2020-02-26,13,0,4,9,0,0,0,0,0.0,30.7692,69.2308,0.0,0.0,0.0
2020-02-27,13,0,4,9,0,0,0,0,0.0,30.7692,69.2308,0.0,0.0,0.0
2020-02-28,19,0,5,14,6,0,1,5,0.0,26.3158,73.6842,0.0,-4.453400000000002,4.453400000000002
2020-02-29,21,0,5,16,2,0,0,2,0.0,23.8095,76.1905,0.0,-2.5062999999999995,2.506299999999996
2020-03-01,21,0,5,16,0,0,0,0,0.0,23.8095,76.1905,0.0,0.0,0.0
2020-03-02,21,0,5,16,0,0,0,0,0.0,23.8095,76.1905,0.0,0.0,0.0
2020-03-03,27,0,5,22,6,0,0,6,0.0,18.5185,81.4815,0.0,-5.291,5.290999999999997
2020-03-04,27,0,5,22,0,0,0,0,0.0,18.5185,81.4815,0.0,0.0,0.0
2020-03-05,29,0,5,24,2,0,0,2,0.0,17.2414,82.7586,0.0,-1.2771000000000008,1.2771000000000043
2020-03-06,29,0,5,24,0,0,0,0,0.0,17.2414,82.7586,0.0,0.0,0.0
2020-03-07,45,0,7,38,16,0,2,14,0.0,15.5556,84.4444,0.0,-1.6857999999999986,1.6858000000000004
2020-03-08,45,0,7,38,0,0,0,0,0.0,15.5556,84.4444,0.0,0.0,0.0
2020-03-09,45,0,7,38,0,0,0,0,0.0,15.5556,84.4444,0.0,0.0,0.0
2020-03-10,74,0,12,62,29,0,5,24,0.0,16.2162,83.7838,0.0,0.6606000000000005,-0.6606000000000023
2020-03-11,74,0,17,57,0,0,5,-5,0.0,22.973,77.027,0.0,6.756799999999998,-6.756799999999998
2020-03-12,85,0,17,68,11,0,0,11,0.0,20.0,80.0,0.0,-2.972999999999999,2.972999999999999
2020-03-13,85,0,17,68,0,0,0,0,0.0,20.0,80.0,0.0,0.0,0.0
2020-03-14,85,0,17,68,0,0,0,0,0.0,20.0,80.0,0.0,0.0,0.0
2020-03-15,98,0,23,75,13,0,6,7,0.0,23.4694,76.5306,0.0,3.4694000000000003,-3.469399999999993
2020-03-16,98,0,23,75,0,0,0,0,0.0,23.4694,76.5306,0.0,0.0,0.0
2020-03-17,98,0,23,75,0,0,0,0,0.0,23.4694,76.5306,0.0,0.0,0.0
2020-03-18,113,0,26,87,15,0,3,12,0.0,23.0088,76.9912,0.0,-0.46059999999999945,0.46059999999999945
2020-03-19,140,0,31,109,27,0,5,22,0.0,22.1429,77.8571,0.0,-0.8658999999999999,0.8658999999999963
2020-03-20,140,2,31,107,0,2,0,-2,1.4286,22.1429,76.4286,1.4286,0.0,-1.4284999999999997
2020-03-21,153,2,38,113,13,0,7,6,1.3072,24.8366,73.8562,-0.12140000000000017,2.6936999999999998,-2.572400000000002
