,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,2,0,2,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2020-02-25,6,0,2,4,4,0,0,4,0.0,33.3333,66.6667,0.0,-66.66669999999999,66.6667
2020-02-26,13,0,2,11,7,0,0,7,0.0,15.3846,84.6154,0.0,-17.948700000000002,17.948699999999988
2020-02-27,15,0,2,13,2,0,0,2,0.0,13.3333,86.6667,0.0,-2.0513000000000012,2.051300000000012
2020-02-28,32,0,2,30,17,0,0,17,0.0,6.25,93.75,0.0,-7.0832999999999995,7.083299999999994
2020-02-29,45,0,2,43,13,0,0,13,0.0,4.4444,95.5556,0.0,-1.8056,1.8055999999999983
2020-03-01,84,0,2,82,39,0,0,39,0.0,2.381,97.619,0.0,-2.0634,2.0634000000000015
2020-03-02,120,0,2,118,36,0,0,36,0.0,1.6667,98.3333,0.0,-0.7142999999999997,0.7142999999999944
2020-03-03,165,1,2,162,45,1,0,44,0.6061,1.2121,98.1818,0.6061,-0.4546000000000001,-0.15149999999999864
2020-03-04,222,2,2,218,57,1,0,56,0.9009,0.9009,98.1982,0.29480000000000006,-0.3111999999999999,0.01640000000000441
2020-03-05,259,3,2,254,37,1,0,36,1.1583,0.7722,98.0695,0.2574000000000001,-0.12870000000000004,-0.12869999999999493
2020-03-06,400,5,2,393,141,2,0,139,1.25,0.5,98.25,0.09169999999999989,-0.2722,0.180499999999995
2020-03-07,500,10,30,460,100,5,28,67,2.0,6.0,92.0,0.75,5.5,-6.25
2020-03-08,673,17,30,626,173,7,0,166,2.526,4.4577,93.0163,0.5259999999999998,-1.5423,1.016300000000001
2020-03-09,1073,28,32,1013,400,11,2,387,2.6095,2.9823,94.4082,0.08350000000000035,-1.4754,1.3918999999999926
2020-03-10,1695,35,32,1628,622,7,0,615,2.0649,1.8879,96.0472,-0.5446,-1.0944,1.63900000000001
2020-03-11,2277,54,183,2040,582,19,151,412,2.3715,8.0369,89.5916,0.3066,6.148999999999999,-6.455600000000004
2020-03-12,2277,55,183,2039,0,1,0,-1,2.4155,8.0369,89.5477,0.04400000000000004,0.0,-0.04389999999999361
2020-03-13,5232,133,193,4906,2955,78,10,2867,2.542,3.6888,93.7691,0.1264999999999996,-4.348099999999999,4.2213999999999885
2020-03-14,6391,195,517,5679,1159,62,324,773,3.0512,8.0895,88.8593,0.5092000000000003,4.400699999999999,-4.90979999999999
2020-03-15,7798,289,517,6992,1407,94,0,1313,3.7061,6.6299,89.664,0.6549,-1.4595999999999991,0.8046999999999969
2020-03-16,9942,342,530,9070,2144,53,13,2078,3.44,5.3309,91.2291,-0.2661000000000002,-1.2990000000000004,1.565100000000001
2020-03-17,11748,533,1028,10187,1806,191,498,1117,4.5369,8.7504,86.7126,1.0969000000000002,3.419500000000001,-4.516500000000008
2020-03-18,13910,623,1081,12206,2162,90,53,2019,4.4788,7.7714,87.7498,-0.058100000000000485,-0.979000000000001,1.0371999999999986
2020-03-19,17963,830,1107,16026,4053,207,26,3820,4.6206,6.1627,89.2167,0.14179999999999993,-1.6086999999999998,1.4669000000000096
2020-03-20,20410,1043,1588,17779,2447,213,481,1753,5.1102,7.7805,87.1093,0.48960000000000026,1.6178,-2.1073999999999984
2020-03-21,25374,1375,2125,21874,4964,332,537,4095,5.4189,8.3747,86.2064,0.3087,0.5942000000000007,-0.9029000000000025
