,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-21,19,0,11,8,4,0,1,3,0.0,57.8947,42.1053,0.0,-8.772000000000006,8.771999999999998
2020-02-22,22,0,11,11,3,0,0,3,0.0,50.0,50.0,0.0,-7.8947,7.8947
2020-02-23,22,0,11,11,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2020-02-24,22,0,11,11,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2020-02-25,22,0,11,11,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2020-02-26,22,0,11,11,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2020-02-27,23,0,11,12,1,0,0,1,0.0,47.8261,52.1739,0.0,-2.1739000000000033,2.1739000000000033
2020-02-28,23,0,11,12,0,0,0,0,0.0,47.8261,52.1739,0.0,0.0,0.0
2020-02-29,25,0,11,14,2,0,0,2,0.0,44.0,56.0,0.0,-3.8260999999999967,3.8260999999999967
2020-03-01,27,1,11,15,2,1,0,1,3.7037,40.7407,55.5556,3.7037,-3.259300000000003,-0.4444000000000017
2020-03-02,30,1,11,18,3,0,0,3,3.3333,36.6667,60.0,-0.37040000000000006,-4.073999999999998,4.444400000000002
2020-03-03,39,1,11,27,9,0,0,9,2.5641,28.2051,69.2308,-0.7692000000000001,-8.461599999999997,9.230800000000002
2020-03-04,52,2,11,39,13,1,0,12,3.8462,21.1538,75.0,1.2821000000000002,-7.051300000000001,5.769199999999998
2020-03-05,55,2,21,32,3,0,10,-7,3.6364,38.1818,58.1818,-0.2098,17.028000000000002,-16.818199999999997
2020-03-06,60,2,21,37,5,0,0,5,3.3333,35.0,61.6667,-0.30310000000000015,-3.1818000000000026,3.484899999999996
2020-03-07,63,2,21,40,3,0,0,3,3.1746,33.3333,63.4921,-0.15870000000000006,-1.6666999999999987,1.825400000000002
2020-03-08,76,3,21,52,13,1,0,12,3.9474,27.6316,68.4211,0.7728000000000002,-5.701700000000002,4.928999999999995
2020-03-09,91,3,21,67,15,0,0,15,3.2967,23.0769,73.6264,-0.6507000000000001,-4.5547,5.205300000000008
2020-03-10,107,3,21,83,16,0,0,16,2.8037,19.6262,77.5701,-0.4929999999999999,-3.4506999999999977,3.9436999999999927
2020-03-11,128,3,21,104,21,0,0,21,2.3438,16.4062,81.25,-0.4599000000000002,-3.2200000000000024,3.6799000000000035
2020-03-12,128,3,21,104,0,0,0,0,2.3438,16.4062,81.25,0.0,0.0,0.0
2020-03-13,200,3,23,174,72,0,2,70,1.5,11.5,87.0,-0.8437999999999999,-4.906199999999998,5.75
2020-03-14,250,3,23,224,50,0,0,50,1.2,9.2,89.6,-0.30000000000000004,-2.3000000000000007,2.5999999999999943
2020-03-15,297,3,23,271,47,0,0,47,1.0101,7.7441,91.2458,-0.18989999999999996,-1.4558999999999989,1.6458000000000084
2020-03-16,377,3,23,351,80,0,0,80,0.7958,6.1008,93.1034,-0.21430000000000005,-1.6433000000000009,1.8575999999999908
2020-03-17,452,5,23,424,75,2,0,73,1.1062,5.0885,93.8053,0.3104000000000001,-1.0122999999999998,0.7019000000000091
2020-03-18,568,6,23,539,116,1,0,115,1.0563,4.0493,94.8944,-0.049900000000000055,-1.0392000000000001,1.089100000000002
2020-03-19,681,6,26,649,113,0,3,110,0.8811,3.8179,95.301,-0.17520000000000002,-0.23139999999999983,0.4065999999999974
2020-03-20,791,7,26,758,110,1,0,109,0.885,3.287,95.8281,0.0039000000000000146,-0.5308999999999999,0.5271000000000043
2020-03-21,1071,7,26,1038,280,0,0,280,0.6536,2.4276,96.9188,-0.23140000000000005,-0.8593999999999999,1.0906999999999982
